Slit_separation_fs,Frequency_THz,Intensity,Series
1299.99999999995,231.263896846384,17.1165973333333,model
1299.99999999995,231.228534955633,17.1695639999999,model
1299.99999999995,231.193185174492,19.3736639999999,model
1299.99999999995,231.157847497272,22.332964,model
1299.99999999995,231.122521918288,27.6004639999999,model
1299.99999999995,231.087208431859,33.5574973333333,model
1299.99999999995,231.051907032306,41.0309973333333,model
1299.99999999995,231.016617713955,48.108664,model
1299.99999999995,230.981340471136,53.8447306666666,model
1299.99999999995,230.94607529818,64.572764,model
1299.99999999995,230.910822189425,77.954164,model
1299.99999999995,230.875581139209,91.2572306666666,model
1299.99999999995,230.840352141877,95.0990306666666,model
1299.99999999995,230.805135191774,100.893830666666,model
1299.99999999995,230.769930283251,106.092197333333,model
1299.99999999995,230.734737410662,122.613830666666,model
1299.99999999995,230.699556568364,125.293430666666,model
1299.99999999995,230.664387750719,122.525830666666,model
1299.99999999995,230.629230952089,124.231764,model
1299.99999999995,230.594086166844,124.409130666666,model
1299.99999999995,230.558953389354,134.464797333333,model
1299.99999999995,230.523832613994,126.610930666666,model
1299.99999999995,230.488723835143,127.250564,model
1299.99999999995,230.453627047183,128.923430666666,model
1299.99999999995,230.418542244498,126.245663999999,model
1299.99999999995,230.383469421478,130.781863999999,model
1299.99999999995,230.348408572515,125.930864,model
1299.99999999995,230.313359692005,126.062730666666,model
1299.99999999995,230.278322774346,125.589664,model
1299.99999999995,230.243297813943,124.216530666666,model
1299.99999999995,230.2082848052,127.758563999999,model
1299.99999999995,230.173283742528,131.618497333333,model
1299.99999999995,230.13829462034,125.407730666666,model
1299.99999999995,230.103317433053,127.137497333333,model
1299.99999999995,230.068352175086,123.985930666666,model
1299.99999999995,230.033398840863,120.609664,model
1299.99999999995,229.998457424812,117.359197333333,model
1299.99999999995,229.963527921362,114.226730666666,model
1299.99999999995,229.928610324948,93.5195973333333,model
1299.99999999995,229.893704630007,79.7829306666666,model
1299.99999999995,229.858810830979,75.200464,model
1299.99999999995,229.82392892231,68.6210306666666,model
1299.99999999995,229.789058898447,62.3807306666666,model
1299.99999999995,229.754200753841,53.0315973333333,model
1299.99999999995,229.719354482947,44.5845973333333,model
1299.99999999995,229.684520080222,34.2660973333333,model
1299.99999999995,229.649697540129,26.2670973333333,model
1299.99999999995,229.614886857132,19.1245306666666,model
1299.99999999995,229.5800880257,14.9446973333333,model
1299.99999999995,229.545301040303,10.750464,model
1299.99999999995,229.510525895419,8.05403066666666,model
1299.99999999995,229.475762585524,5.53616399999999,model
1299.99999999995,229.441011105101,4.800864,model
1299.99999999995,229.406271448637,3.61046399999999,model
1299.99999999995,229.371543610618,3.07483066666666,model
1299.99999999995,229.336827585538,2.44083066666666,model
1299.99999999995,229.302123367893,2.63783066666666,model
1299.99999999995,229.267430952181,2.186764,model
1299.99999999995,229.232750332905,1.794564,model
1299.99999999995,229.198081504571,1.74229733333333,model
1299.99999999995,229.163424461689,1.33313066666666,model
1299.99999999995,229.12877919877,0.893730666666666,model
1299.99999999995,229.09414571033,1.05589733333333,model
1299.99999999995,229.059523990891,0.940197333333333,model
1299.99999999995,229.024914034973,0.998364,model
1299.99999999995,228.990315837104,0.582164,model
1299.99999999995,228.955729391812,0.728030666666666,model
1299.99999999995,228.921154693632,0.627363999999999,model
1299.99999999995,228.886591737099,0.294097333333333,model
1299.99999999995,228.852040516753,0.865130666666666,model
1299.99999999995,228.817501027137,0.746897333333333,model
1299.99999999995,228.782973262798,0.792564,model
1299.99999999995,228.748457218285,0.701197333333333,model
1299.99999999995,228.713952888153,0.631397333333333,model
1299.99999999995,228.679460266956,0.652130666666666,model
1299.99999999995,228.644979349255,0.746197333333333,model
1299.99999999995,228.610510129614,0.654930666666666,model
1299.99999999995,228.576052602598,0.685997333333333,model
1299.99999999995,228.541606762779,0.601963999999999,model
1299.99999999995,228.507172604729,0.792197333333333,model
1299.99999999995,228.472750123025,0.587564,model
1299.99999999995,228.438339312247,0.568830666666666,model
1299.99999999995,228.403940166978,0.445297333333333,model
1299.99999999995,228.369552681805,0.398997333333333,model
1299.99999999995,228.335176851318,0.524797333333333,model
1299.99999999995,228.30081267011,0.524264,model
1299.99999999995,228.266460132779,0.195297333333333,model
1299.99999999995,228.232119233923,0.152064,model
1299.99999999995,228.197789968147,0.242930666666666,model
1299.99999999995,228.163472330056,0.245297333333333,model
1299.99999999995,228.129166314262,0.199064,model
1299.99999999995,228.094871915376,0.112830666666666,model
1299.99999999995,228.060589128017,0.330530666666666,model
1299.99999999995,228.026317946803,0.225664,model
1299.99999999995,227.992058366358,0.186230666666666,model
1299.99999999995,227.957810381308,0.130230666666666,model
1299.99999999995,227.923573986284,0.347697333333333,model
1299.99999999995,227.889349175917,0.00539733333333333,model
1299.99999999995,227.855135944846,0.283364,model
1299.99999999995,227.820934287709,0.503697333333333,model
1299.99999999995,227.786744199149,0.372030666666666,model
1299.99999999995,227.752565673814,0.202964,model
1299.99999999995,227.718398706351,0.227630666666666,model
1299.99999999995,227.684243291415,0.173897333333333,model
1299.99999999995,227.650099423661,0.270164,model
1299.99999999995,227.615967097749,0.291230666666666,model
1299.99999999995,227.581846308341,0.0146306666666666,model
1299.99999999995,227.547737050104,0.036164,model
1299.99999999995,227.513639317706,0.147697333333333,model
1299.99999999995,227.479553105821,-0.133069333333333,model
1299.99999999995,227.445478409124,-0.0142693333333333,model
1299.99999999995,227.411415222294,-0.129469333333333,model
1299.99999999995,227.377363540013,0.0648306666666666,model
1299.99999999995,227.343323356967,0.141330666666666,model
1299.99999999995,227.309294667845,-0.0330026666666666,model
1299.99999999995,227.275277467339,0.056964,model
1299.99999999995,227.241271750145,0.020764,model
1299.99999999995,227.20727751096,0.0156306666666666,model
1299.99999999995,227.173294744487,-0.0163026666666666,model
1299.99999999995,227.139323445431,0.168764,model
1299.99999999995,227.1053636085,0.137164,model
1299.99999999995,227.071415228405,0.081364,model
1299.99999999995,227.037478299862,0.118064,model
1299.99999999995,227.003552817589,0.047864,model
1299.99999999995,226.969638776307,0.113897333333333,model
1299.99999999995,226.93573617074,0.145264,model
1299.99999999995,226.901844995616,-0.0322693333333333,model
1299.99999999995,226.867965245666,0.047664,model
1299.99999999995,226.834096915625,-0.0310693333333333,model
1299.99999999995,226.800240000229,-0.061636,model
1299.99999999995,226.766394494219,0.0221973333333333,model
1299.99999999995,226.73256039234,0.183497333333333,model
1299.99999999995,226.698737689337,0.086164,model
1299.99999999995,226.664926379962,0.082164,model
1299.99999999995,226.631126458969,0.242530666666666,model
1299.99999999995,226.597337921112,0.316664,model
1299.99999999995,226.563560761153,0.190864,model
1299.99999999995,226.529794973855,-0.0319693333333333,model
1299.99999999995,226.496040553983,-0.196369333333333,model
1299.99999999995,226.462297496308,0.063864,model
1299.99999999995,226.428565795601,0.00433066666666666,model
1299.99999999995,226.39484544664,0.0699306666666666,model
1299.99999999995,226.361136444202,0.216597333333333,model
1299.99999999995,226.327438783071,0.100464,model
1299.99999999995,226.29375245803,0.137964,model
1299.99999999995,226.26007746387,0.141064,model
1299.99999999995,226.226413795382,0.096264,model
1299.99999999995,226.192761447361,0.415364,model
1299.99999999995,226.159120414604,-0.0808026666666666,model
1299.99999999995,226.125490691914,0.061064,model
1299.99999999995,226.091872274095,0.0972306666666666,model
1299.99999999995,226.058265155954,0.166964,model
1299.99999999995,226.024669332302,0.171530666666666,model
1299.99999999995,225.991084797953,-0.0276693333333333,model
1299.99999999995,225.957511547724,0.182030666666666,model
1299.99999999995,225.923949576436,0.048564,model
1299.99999999995,225.890398878911,0.0291306666666666,model
1299.99999999995,225.856859449978,-0.00936933333333333,model
1299.99999999995,225.823331284464,-0.129035999999999,model
1299.99999999995,225.789814377203,0.118197333333333,model
1299.99999999995,225.756308723032,0.143564,model
1299.99999999995,225.722814316788,0.0807973333333333,model
1299.99999999995,225.689331153316,0.107597333333333,model
1299.99999999995,225.655859227459,0.0292973333333333,model
1299.99999999995,225.622398534067,0.282430666666666,model
1299.99999999995,225.588949067991,0.136697333333333,model
1299.99999999995,225.555510824086,0.327864,model
1299.99999999995,225.522083797211,0.237264,model
1299.99999999995,225.488667982225,0.118397333333333,model
1299.99999999995,225.455263373994,0.067464,model
1299.99999999995,225.421869967385,0.227930666666666,model
1299.99999999995,225.388487757268,0.114930666666666,model
1299.99999999995,225.355116738516,0.00399733333333333,model
1299.99999999995,225.321756906008,0.206430666666666,model
1299.99999999995,225.288408254621,-0.100002666666666,model
1299.99999999995,225.255070779239,0.0327973333333333,model
1299.99999999995,225.221744474749,-0.122736,model
1299.99999999995,225.188429336039,0.052564,model
1299.99999999995,225.155125358001,0.0355306666666666,model
1299.99999999995,225.121832535531,-0.0373359999999999,model
1299.99999999995,225.088550863528,0.223030666666666,model
