f_THz,eps_real,eps_imag
159.6048024012006,-3.911370620717172,0.7789353627874249
159.7048524262131,-3.901682747195738,0.7774819329454243
159.80490245122562,-3.892012825734047,0.7760321109232089
159.90495247623812,-3.882360812152609,0.7745858855514817
160.00500250125063,-3.8727266624072967,0.7731432457023472
160.10505252626314,-3.863110332588858,0.7717041802891329
160.20510255127564,-3.8535117789224063,0.7702686782662093
160.30515257628815,-3.8439309577669447,0.7688367286288154
160.40520260130066,-3.834367825614867,0.767408320412881
160.50525262631317,-3.8248223390914693,0.7659834426948532
160.60530265132567,-3.815294454954478,0.7645620845915201
160.70535267633818,-3.8057841300935453,0.7631442352598392
160.8054027013507,-3.7962913215297873,0.7617298838967634
160.9054527263632,-3.7868159864152964,0.7603190197390703
161.00550275137567,-3.777358082032667,0.7589116320631916
161.1055527763882,-3.7679175657945065,0.7575077101850399
161.2056028014007,-3.7584943952429968,0.7561072434598456
161.3056528264132,-3.7490885280493793,0.7547102212819818
161.4057028514257,-3.7396999220135236,0.7533166330848015
161.5057528764382,-3.7303285350634323,0.7519264683404682
161.60580290145072,-3.720974325254796,0.750539716559791
161.70585292646322,-3.7116372507705173,0.7491563672920596
161.80590295147573,-3.7023172699202562,0.7477764101248795
161.90595297648824,-3.6930143411399716,0.7463998346840088
162.00600300150074,-3.6837284229914586,0.7450266306331957
162.10605302651325,-3.674459474161893,0.7436567876740148
162.20610305152576,-3.6652074534633896,0.7422902955457092
162.30615307653827,-3.6559723198325327,0.7409271440250267
162.40620310155077,-3.646754032329943,0.7395673229260631
162.50625312656328,-3.637552550139819,0.7382108221001009
162.6063031515758,-3.6283678325694892,0.7368576314354521
162.7063531765883,-3.6191998390489846,0.7355077408573033
162.8064032016008,-3.6100485291305753,0.7341611403275546
162.9064532266133,-3.600913862488348,0.7328178198446682
163.00650325162582,-3.591795798917756,0.7314777694435107
163.10655327663832,-3.5826942983351855,0.730140979195199
163.20660330165083,-3.573609320777521,0.7288074392069488
163.30665332666334,-3.5645408264017164,0.7274771396219194
163.40670335167584,-3.5554887754843585,0.7261500706190634
163.50675337668835,-3.546453128421238,0.7248262224129743
163.60680340170086,-3.537433845726928,0.7235055852537362
163.70685342671337,-3.5284308880343427,0.7221881494267745
163.80690345172587,-3.5194442160943393,0.7208739052527063
163.90695347673838,-3.5104737907752726,0.7195628430871923
164.0070035017509,-3.501519573062579,0.718254953320788
164.10705352676337,-3.4925815240583673,0.7169502263787987
164.2071035517759,-3.483659604980987,0.7156486527211302
164.30715357678838,-3.4747537771646404,0.7143502228421482
164.4072036018009,-3.4658640020589258,0.713054927270527
164.5072536268134,-3.4569902412284654,0.7117627565691111
164.6073036518259,-3.448132456352474,0.7104737013347673
164.7073536768384,-3.4392906092243636,0.709187752198246
164.80740370185092,-3.4304646617513233,0.7079048998240355
164.90745372686342,-3.4216545759539163,0.7066251349102222
165.00750375187593,-3.4128603139656906,0.7053484481883494
165.10755377688844,-3.404081838032756,0.7040748304232778
165.20760380190094,-3.3953191105134075,0.7028042724130462
165.30765382691345,-3.386572093877707,0.7015367649887312
165.40770385192596,-3.3778407507070907,0.7002722990143103
165.50775387693847,-3.3691250436939852,0.6990108653865251
165.60780390195097,-3.3604249356413987,0.6977524550347424
165.70785392696348,-3.3517403894625475,0.6964970589208208
165.807903951976,-3.3430713681804476,0.6952446680389736
165.9079539769885,-3.3344178349275277,0.6939952734156328
166.008004002001,-3.3257797529452566,0.6927488661093174
166.1080540270135,-3.3171570855837422,0.6915054372104978
166.20810405202602,-3.308549796301365,0.6902649778414655
166.30815407703852,-3.299957848664372,0.6890274791561974
166.40820410205103,-3.291381206346515,0.6877929323402262
166.50825412706354,-3.282819833128665,0.6865613286105088
166.60830415207604,-3.2742736928984395,0.6853326592152972
166.70835417708855,-3.2657427496498097,0.6841069154340051
166.80840420210106,-3.2572269674827514,0.6828840885770838
166.90845422711357,-3.2487263106028474,0.6816641699858891
167.00850425212607,-3.240240743320934,0.6804471510325552
167.10855427713858,-3.2317702300527267,0.6792330231198686
167.20860430215106,-3.2233147353184477,0.6780217776811396
167.3086543271636,-3.2148742237424464,0.6768134061800742
167.40870435217607,-3.2064486600528723,0.6756079001106546
167.5087543771886,-3.1980380090812655,0.674405250997007
167.6088044022011,-3.189642235762235,0.6732054503932839
167.7088544272136,-3.18126130513306,0.6720084898835342
167.8089044522261,-3.172895182333359,0.6708143610815841
167.9089544772386,-3.164543832604718,0.6696230556309128
168.00900450225112,-3.1562072212903423,0.6684345652045321
168.10905452726362,-3.1478853138346925,0.6672488815048622
168.20910455227613,-3.1395780757831306,0.6660659962636116
168.30915457728864,-3.131285472781579,0.664885901241659
168.40920460230114,-3.1230074705761584,0.6637085882289308
168.50925462731365,-3.1147440350128455,0.6625340490442829
168.60930465232616,-3.1064951320371157,0.661362275535382
168.70935467733867,-3.0982607276936087,0.6601932595785874
168.80940470235117,-3.090040788125774,0.6590269930788341
168.90945472736368,-3.0818352795755293,0.6578634679695137
169.0095047523762,-3.0736441683829265,0.6567026762123613
169.1095547773887,-3.065467420985796,0.6555446097973365
169.2096048024012,-3.057305003919416,0.6543892607425085
169.3096548274137,-3.0491568838161682,0.6532366210939429
169.40970485242622,-3.041023027405211,0.6520866829255859
169.50975487743872,-3.032903401512143,0.6509394383391519
169.60980490245123,-3.024797973058656,0.6497948794640083
169.70985492746374,-3.0167067090622077,0.6486529984570637
169.80990495247624,-3.0086295766356987,0.6475137875026564
169.90995497748875,-3.000566542987135,0.6463772388124416
170.01000500250126,-2.9925175754192987,0.6452433446252811
170.11005502751377,-2.984482641329427,0.6441120972071325
170.21010505252627,-2.9764617082088702,0.6429834888509379
170.31015507753875,-2.96845474364279,0.6418575118765163
170.4102051025513,-2.960461715309814,0.6407341586304524
170.51025512756377,-2.952482590981735,0.6396134214859901
170.6103051525763,-2.9445173385231587,0.6384952928429216
170.71035517758878,-2.9365659258912253,0.6373797651274837
170.8104052026013,-2.9286283211352493,0.6362668307922463
170.9104552276138,-2.9207044923964367,0.6351564823160092
171.0105052526263,-2.9127944079075463,0.6340487122036944
171.1105552776388,-2.9048980359925873,0.6329435129862409
171.21060530265132,-2.8970153450664973,0.6318408772204988
171.31065532766382,-2.8891463036348335,0.6307407974891253
171.41070535267633,-2.881290880293476,0.6296432664004817
171.51075537768884,-2.8734490437282907,0.6285482765885279
171.61080540270135,-2.865620762714839,0.6274558207127183
171.71085542771385,-2.857806006118071,0.6263658914579026
171.81090545272636,-2.8500047428920054,0.6252784815342194
171.91095547773887,-2.84221694207945,0.6241935836769985
