t_fs,lambda_t,tau_ent_t
2.581599999999999909e+03,4.750000000000000000e+15,2.651260000001080698e+04
2.581799999999999727e+03,4.750000000000000000e+15,2.651355000001080771e+04
2.582000000000000000e+03,4.750000000000000000e+15,2.651450000001080844e+04
2.582199999999999818e+03,4.750000000000000000e+15,2.651545000001080916e+04
2.582400000000000091e+03,4.750000000000000000e+15,2.651640000001080989e+04
2.582599999999999909e+03,4.750000000000000000e+15,2.651735000001081062e+04
2.582799999999999727e+03,4.750000000000000000e+15,2.651830000001081135e+04
2.583000000000000000e+03,4.750000000000000000e+15,2.651925000001081207e+04
2.583200000000000273e+03,4.750000000000000000e+15,2.652020000001081280e+04
2.583400000000000091e+03,4.750000000000000000e+15,2.652115000001081353e+04
2.583599999999999909e+03,4.750000000000000000e+15,2.652210000001081426e+04
2.583800000000000182e+03,4.750000000000000000e+15,2.652305000001081498e+04
2.584000000000000000e+03,4.750000000000000000e+15,2.652400000001081571e+04
2.584199999999999818e+03,4.750000000000000000e+15,2.652495000001081644e+04
2.584399999999999636e+03,4.750000000000000000e+15,2.652590000001081717e+04
2.584599999999999909e+03,4.750000000000000000e+15,2.652685000001081789e+04
2.584800000000000182e+03,4.750000000000000000e+15,2.652780000001081862e+04
2.585000000000000000e+03,4.750000000000000000e+15,2.652875000001081935e+04
2.585199999999999818e+03,4.750000000000000000e+15,2.652970000001082008e+04
2.585400000000000091e+03,4.750000000000000000e+15,2.653065000001082080e+04
2.585599999999999909e+03,4.750000000000000000e+15,2.653160000001082153e+04
2.585799999999999727e+03,4.750000000000000000e+15,2.653255000001082226e+04
2.586000000000000000e+03,4.750000000000000000e+15,2.653350000001082299e+04
2.586199999999999818e+03,4.750000000000000000e+15,2.653445000001082371e+04
2.586400000000000091e+03,4.750000000000000000e+15,2.653540000001082444e+04
2.586599999999999909e+03,4.750000000000000000e+15,2.653635000001082517e+04
2.586799999999999727e+03,4.750000000000000000e+15,2.653730000001082590e+04
2.587000000000000000e+03,4.750000000000000000e+15,2.653825000001082662e+04
2.587200000000000273e+03,4.750000000000000000e+15,2.653920000001082735e+04
2.587400000000000091e+03,4.750000000000000000e+15,2.654015000001082808e+04
2.587599999999999909e+03,4.750000000000000000e+15,2.654110000001082881e+04
2.587799999999999727e+03,4.750000000000000000e+15,2.654205000001082954e+04
2.588000000000000000e+03,4.750000000000000000e+15,2.654300000001083026e+04
2.588199999999999818e+03,4.750000000000000000e+15,2.654395000001083099e+04
2.588399999999999636e+03,4.750000000000000000e+15,2.654490000001083172e+04
2.588599999999999909e+03,4.750000000000000000e+15,2.654585000001083245e+04
2.588800000000000182e+03,4.750000000000000000e+15,2.654680000001083317e+04
2.589000000000000000e+03,4.750000000000000000e+15,2.654775000001083390e+04
2.589199999999999818e+03,4.750000000000000000e+15,2.654870000001083463e+04
2.589399999999999636e+03,4.750000000000000000e+15,2.654965000001083536e+04
2.589599999999999909e+03,4.750000000000000000e+15,2.655060000001083608e+04
2.589800000000000182e+03,4.750000000000000000e+15,2.655155000001083681e+04
2.590000000000000000e+03,4.750000000000000000e+15,2.655250000001083754e+04
2.590199999999999818e+03,4.750000000000000000e+15,2.655345000001083827e+04
2.590400000000000091e+03,4.750000000000000000e+15,2.655440000001083899e+04
2.590599999999999909e+03,4.750000000000000000e+15,2.655535000001083972e+04
2.590799999999999727e+03,4.750000000000000000e+15,2.655630000001084045e+04
2.590999999999999545e+03,4.750000000000000000e+15,2.655725000001084118e+04
2.591200000000000273e+03,4.750000000000000000e+15,2.655820000001084190e+04
2.591400000000000091e+03,4.750000000000000000e+15,2.655915000001084263e+04
2.591599999999999909e+03,4.750000000000000000e+15,2.656010000001084336e+04
2.591799999999999727e+03,4.750000000000000000e+15,2.656105000001084409e+04
2.592000000000000000e+03,4.750000000000000000e+15,2.656200000001084481e+04
2.592199999999999818e+03,4.750000000000000000e+15,2.656295000001084554e+04
2.592400000000000091e+03,4.750000000000000000e+15,2.656390000001084627e+04
2.592599999999999909e+03,4.750000000000000000e+15,2.656485000001084700e+04
2.592800000000000182e+03,4.750000000000000000e+15,2.656580000001084773e+04
2.593000000000000000e+03,4.750000000000000000e+15,2.656675000001084845e+04
2.593199999999999818e+03,4.750000000000000000e+15,2.656770000001084918e+04
2.593399999999999636e+03,4.750000000000000000e+15,2.656865000001084991e+04
2.593599999999999909e+03,4.750000000000000000e+15,2.656960000001085064e+04
2.593800000000000182e+03,4.750000000000000000e+15,2.657055000001085136e+04
2.594000000000000000e+03,4.750000000000000000e+15,2.657150000001085209e+04
2.594199999999999818e+03,4.750000000000000000e+15,2.657245000001085282e+04
2.594400000000000091e+03,4.750000000000000000e+15,2.657340000001085355e+04
2.594599999999999909e+03,4.750000000000000000e+15,2.657435000001085427e+04
2.594799999999999727e+03,4.750000000000000000e+15,2.657530000001085500e+04
2.594999999999999545e+03,4.750000000000000000e+15,2.657625000001085573e+04
2.595200000000000273e+03,4.750000000000000000e+15,2.657720000001085646e+04
2.595400000000000091e+03,4.750000000000000000e+15,2.657815000001085718e+04
2.595599999999999909e+03,4.750000000000000000e+15,2.657910000001085791e+04
2.595799999999999727e+03,4.750000000000000000e+15,2.658005000001085864e+04
2.596000000000000000e+03,4.750000000000000000e+15,2.658100000001085937e+04
2.596199999999999818e+03,4.750000000000000000e+15,2.658195000001086009e+04
2.596400000000000091e+03,4.750000000000000000e+15,2.658290000001086082e+04
2.596599999999999909e+03,4.750000000000000000e+15,2.658385000001086155e+04
2.596800000000000182e+03,4.750000000000000000e+15,2.658480000001086228e+04
2.597000000000000000e+03,4.750000000000000000e+15,2.658575000001086300e+04
2.597199999999999818e+03,4.750000000000000000e+15,2.658670000001086373e+04
2.597399999999999636e+03,4.750000000000000000e+15,2.658765000001086446e+04
2.597599999999999909e+03,4.750000000000000000e+15,2.658860000001086519e+04
2.597800000000000182e+03,4.750000000000000000e+15,2.658955000001086592e+04
2.598000000000000000e+03,4.750000000000000000e+15,2.659050000001086664e+04
2.598199999999999818e+03,4.750000000000000000e+15,2.659145000001086737e+04
2.598400000000000091e+03,4.750000000000000000e+15,2.659240000001086810e+04
2.598599999999999909e+03,4.750000000000000000e+15,2.659335000001086883e+04
2.598799999999999727e+03,4.750000000000000000e+15,2.659430000001086955e+04
2.599000000000000000e+03,4.750000000000000000e+15,2.659525000001087028e+04
2.599200000000000273e+03,4.750000000000000000e+15,2.659620000001087101e+04
2.599400000000000091e+03,4.750000000000000000e+15,2.659715000001087174e+04
2.599599999999999909e+03,4.750000000000000000e+15,2.659810000001087246e+04
2.599799999999999727e+03,4.750000000000000000e+15,2.659905000001087319e+04
2.600000000000000000e+03,4.750000000000000000e+15,2.660000000001087392e+04
2.600199999999999818e+03,4.750000000000000000e+15,2.660095000001087465e+04
2.600400000000000091e+03,4.750000000000000000e+15,2.660190000001087537e+04
2.600599999999999909e+03,4.750000000000000000e+15,2.660285000001087610e+04
2.600800000000000182e+03,4.750000000000000000e+15,2.660380000001087683e+04
2.601000000000000000e+03,4.750000000000000000e+15,2.660475000001087756e+04
2.601199999999999818e+03,4.750000000000000000e+15,2.660570000001087828e+04
2.601399999999999636e+03,4.750000000000000000e+15,2.660665000001087901e+04
2.601600000000000364e+03,4.750000000000000000e+15,2.660760000001087974e+04
2.601800000000000182e+03,4.750000000000000000e+15,2.660855000001088047e+04
2.602000000000000000e+03,4.750000000000000000e+15,2.660950000001088119e+04
2.602199999999999818e+03,4.750000000000000000e+15,2.661045000001088192e+04
2.602400000000000091e+03,4.750000000000000000e+15,2.661140000001088265e+04
2.602599999999999909e+03,4.750000000000000000e+15,2.661235000001088338e+04
2.602799999999999727e+03,4.750000000000000000e+15,2.661330000001088410e+04
2.603000000000000000e+03,4.750000000000000000e+15,2.661425000001088483e+04
2.603200000000000273e+03,4.750000000000000000e+15,2.661520000001088556e+04
2.603400000000000091e+03,4.750000000000000000e+15,2.661615000001088629e+04
2.603599999999999909e+03,4.750000000000000000e+15,2.661710000001088702e+04
2.603799999999999727e+03,4.750000000000000000e+15,2.661805000001088774e+04
2.604000000000000000e+03,4.750000000000000000e+15,2.661900000001088847e+04
2.604199999999999818e+03,4.750000000000000000e+15,2.661995000001088920e+04
2.604400000000000091e+03,4.750000000000000000e+15,2.662090000001088993e+04
2.604599999999999909e+03,4.750000000000000000e+15,2.662185000001089065e+04
2.604800000000000182e+03,4.750000000000000000e+15,2.662280000001089138e+04
2.605000000000000000e+03,4.750000000000000000e+15,2.662375000001089211e+04
2.605199999999999818e+03,4.750000000000000000e+15,2.662470000001089284e+04
2.605399999999999636e+03,4.750000000000000000e+15,2.662565000001089356e+04
2.605599999999999909e+03,4.750000000000000000e+15,2.662660000001089429e+04
2.605800000000000182e+03,4.750000000000000000e+15,2.662755000001089502e+04
2.606000000000000000e+03,4.750000000000000000e+15,2.662850000001089575e+04
2.606199999999999818e+03,4.750000000000000000e+15,2.662945000001089647e+04
2.606400000000000091e+03,4.750000000000000000e+15,2.663040000001089720e+04
2.606599999999999909e+03,4.750000000000000000e+15,2.663135000001089793e+04
2.606799999999999727e+03,4.750000000000000000e+15,2.663230000001089866e+04
2.607000000000000000e+03,4.750000000000000000e+15,2.663325000001089938e+04
2.607199999999999818e+03,4.750000000000000000e+15,2.663420000001090011e+04
2.607400000000000091e+03,4.750000000000000000e+15,2.663515000001090084e+04
2.607599999999999909e+03,4.750000000000000000e+15,2.663610000001090157e+04
2.607799999999999727e+03,4.750000000000000000e+15,2.663705000001090229e+04
2.608000000000000000e+03,4.750000000000000000e+15,2.663800000001090302e+04
